66,47,710114,92690,39485,29200,39611,26304,25387,7791,0apple_88.jpg,16/06/2023 16:10:49
74,51,83870,17291,7887,4747,15206,9223,6421,5405,0apple_89.jpg,16/06/2023 16:10:50
51,54,1751624,266766,70691,38670,40370,40189,59876,14128,0apple_89.jpg,16/06/2023 16:10:51
44,54,533663,40040,13657,13219,27224,42585,8475,16515,0apple_89.jpg,16/06/2023 16:10:52
38,56,84453,247954,88332,66835,37279,30523,24232,12506,0apple_90.jpg,16/06/2023 16:10:53
48,47,54438,15077,3488,1990,5486,24502,4088,4481,0apple_90.jpg,16/06/2023 16:10:54
61,47,8989,28012,30243,8721,55215,38083,14690,5172,0apple_90.jpg,16/06/2023 16:10:55
56,54,20830,9907,3393,12483,9704,7238,1352,2614,0apple_91.jpg,16/06/2023 16:10:56
77,53,15054,15173,4676,20192,16570,32562,6847,14928,0apple_91.jpg,16/06/2023 16:10:57
70,64,5702,22496,3354,18917,7415,27517,7221,4385,0apple_91.jpg,16/06/2023 16:10:58
77,66,2576,9471,6461,11421,4248,27548,12935,9079,0apple_92.jpg,16/06/2023 16:10:59
88,61,1954,2370,859,2934,2041,6925,3298,1473,0apple_92.jpg,16/06/2023 16:11:00
88,64,5138,12517,22425,8585,11353,31641,4927,23607,0apple_92.jpg,16/06/2023 16:11:01
90,63,4929,19245,13694,5022,19554,30300,31230,15938,0apple_93.jpg,16/06/2023 16:11:02
66,69,1491336,234266,127407,189698,51946,43869,42204,16079,0apple_93.jpg,16/06/2023 16:11:03
48,64,482703,244525,34935,23286,26735,33883,73591,26066,0apple_93.jpg,16/06/2023 16:11:04
56,54,8638,8733,3358,11198,11377,48785,16640,8789,0apple_94.jpg,16/06/2023 16:11:05
44,51,463084,44841,13567,2354,11678,12731,17534,1757,0apple_94.jpg,16/06/2023 16:11:06
63,37,7566,8859,4123,1066,7924,8996,6205,1153,0apple_94.jpg,16/06/2023 16:11:07
67,41,136646,168614,70722,22021,11845,50131,60028,8526,0apple_95.jpg,16/06/2023 16:11:08
47,47,63887,28741,10630,2639,5258,6777,9026,8095,0apple_95.jpg,16/06/2023 16:11:09
48,51,13872,13149,4965,3860,4975,6091,6142,5531,0apple_95.jpg,16/06/2023 16:11:10
53,51,13284,5569,4548,5529,25180,18001,9188,5086,0banana_77.jpg,16/06/2023 16:11:11
61,51,11369,6994,3415,7868,12549,9529,4656,2822,0banana_77.jpg,16/06/2023 16:11:12
64,64,21734,16160,15255,43599,15628,17927,7853,3178,0banana_77.jpg,16/06/2023 16:11:13
66,56,89622,65513,12866,7466,17348,29429,7754,1682,0banana_78.jpg,16/06/2023 16:11:14
69,56,6185,5113,5224,6442,18673,28627,8088,2575,0banana_78.jpg,16/06/2023 16:11:15
56,48,63170,53755,8922,807,2402,8073,3509,1407,0banana_78.jpg,16/06/2023 16:11:16
77,34,2820,606,725,1192,1499,4741,5157,3229,0banana_79.jpg,16/06/2023 16:11:17
75,47,7541,5609,7543,6677,4574,6224,4834,4277,0banana_79.jpg,16/06/2023 16:11:18
74,51,4157,8620,4003,7302,3806,23930,15836,7514,0banana_79.jpg,16/06/2023 16:11:19
91,53,12449,8194,482,4118,4140,12310,5116,3584,0banana_80.jpg,16/06/2023 16:11:20
81,51,28367,18155,5371,5868,5204,20718,19799,5228,0banana_80.jpg,16/06/2023 16:11:21
83,47,22734,9174,5980,8546,12997,9022,7687,5565,0banana_80.jpg,16/06/2023 16:11:22
69,51,7958,15777,12390,10973,18818,9800,8593,2588,0banana_81.jpg,16/06/2023 16:11:23
66,60,5236,4429,3901,5290,8474,10034,2614,3015,0banana_81.jpg,16/06/2023 16:11:24
64,66,4322,8498,4405,8303,7301,10304,9840,2678,0banana_81.jpg,16/06/2023 16:11:25
64,69,8725,8672,8387,6484,6079,10794,7461,2884,0banana_82.jpg,16/06/2023 16:11:26
75,64,7387,11141,3576,8962,8099,16004,7219,6106,0banana_82.jpg,16/06/2023 16:11:27
74,74,13058,3842,15636,14345,6464,23644,7296,8245,0banana_82.jpg,16/06/2023 16:11:28
81,67,6936,7849,7632,16678,13897,48095,18075,7140,0banana_83.jpg,16/06/2023 16:11:29
87,64,13825,5366,4052,7584,9095,14035,8427,2646,0banana_83.jpg,16/06/2023 16:11:30
84,50,416357,52055,2263,6405,23950,33695,14436,8566,0banana_83.jpg,16/06/2023 16:11:31
90,20,3161,7792,980,307,15905,9256,4133,1615,0banana_84.jpg,16/06/2023 16:11:32
93,16,9456,2033,5039,3354,6669,23473,4967,1777,0banana_84.jpg,16/06/2023 16:11:33
83,17,4144,16028,20731,12072,48952,9454,5200,3977,0banana_84.jpg,16/06/2023 16:11:34
70,37,3539,25349,35503,9580,47705,13217,3116,1204,0banana_85.jpg,16/06/2023 16:11:35
69,57,5640,9565,4336,4873,3332,15766,6776,1769,0banana_85.jpg,16/06/2023 16:11:36
40,61,152174,33509,5125,8961,4361,3323,2972,1489,0banana_85.jpg,16/06/2023 16:11:37
57,50,5046,7697,1235,6155,13944,23499,6909,8224,0banana_86.jpg,16/06/2023 16:11:38
61,30,1987992,168776,8922,13334,7472,56746,22428,7088,0banana_86.jpg,16/06/2023 16:11:39
57,20,1463883,101959,8018,8178,12314,62122,21693,19577,0banana_86.jpg,16/06/2023 16:11:40
77,10,87618,8795,1478,610,4077,6509,4696,6037,0banana_87.jpg,16/06/2023 16:11:41
57,8,87309,84160,11809,3129,5601,17975,4114,2413,0banana_87.jpg,16/06/2023 16:11:42
74,21,2958,4248,6304,12245,15867,38825,10260,4539,0banana_87.jpg,16/06/2023 16:11:43
74,35,6940,8961,5729,17169,37672,16715,5068,6928,0banana_88.jpg,16/06/2023 16:11:44
80,47,2991,4035,6229,7764,3861,23655,4109,2547,0banana_88.jpg,16/06/2023 16:11:45
78,48,1238923,163235,11113,20697,20593,26413,18669,41885,0banana_88.jpg,16/06/2023 16:11:46
56,44,587012,401724,10657,120239,106235,81822,64429,37028,0banana_89.jpg,16/06/2023 16:11:47
35,43,1243245,384131,63507,66786,30247,25415,32522,12075,0banana_89.jpg,16/06/2023 16:11:48
1,43,1409053,352330,55547,90067,13764,9223,60665,8838,0banana_89.jpg,16/06/2023 16:11:49
3,41,1182234,98931,5827,13717,9261,16998,11199,5572,0banana_90.jpg,16/06/2023 16:11:50
11,51,45733,19266,13659,7842,4052,12687,6786,2051,0banana_90.jpg,16/06/2023 16:11:51
29,41,1822653,103332,4267,11151,15672,33969,22854,12987,0banana_90.jpg,16/06/2023 16:11:52
51,41,393645,37598,16445,7928,2877,17519,13669,2203,0banana_91.jpg,16/06/2023 16:11:53
61,43,74103,26865,8008,993,6089,17387,7420,5206,0banana_91.jpg,16/06/2023 16:11:54
66,40,9728,5514,1940,3181,1566,5880,6343,1463,0banana_91.jpg,16/06/2023 16:11:55
64,47,108670,13560,2793,1341,2213,4546,8179,2041,0banana_92.jpg,16/06/2023 16:11:56
77,38,3441,6323,5004,5715,35248,21048,14066,6990,0banana_92.jpg,16/06/2023 16:11:57
88,34,5185,8769,3082,3528,16149,35093,9996,4568,0banana_92.jpg,16/06/2023 16:11:58
90,27,3878,2915,1277,2642,7683,4643,4466,1429,0banana_93.jpg,16/06/2023 16:11:59
96,30,14249,61984,27454,14249,22153,51166,10284,6084,0banana_93.jpg,16/06/2023 16:12:00
96,34,13908,21147,11141,6289,22748,49841,16148,5849,0banana_93.jpg,16/06/2023 16:12:01
84,54,497416,13107,13744,49419,22561,33640,10499,8954,0banana_94.jpg,16/06/2023 16:12:02
88,48,21043,18155,3747,3741,9249,26883,10968,5833,0banana_94.jpg,16/06/2023 16:12:03
88,48,14609,17816,10373,13811,26314,23187,11907,4504,0banana_94.jpg,16/06/2023 16:12:04
77,63,568436,18928,27811,28189,18998,25165,13973,8305,0mixed_21.jpg,16/06/2023 16:12:05
87,56,5378,2070,1257,14053,6318,28238,6811,3120,0mixed_21.jpg,16/06/2023 16:12:06
88,64,3790,6609,6134,7474,10263,25848,14649,7751,0mixed_21.jpg,16/06/2023 16:12:07
87,67,791230,51020,36989,13428,9948,44763,33552,5704,0mixed_22.jpg,16/06/2023 16:12:08
70,43,332615,303241,14160,9690,8609,17182,23240,6350,0mixed_22.jpg,16/06/2023 16:12:09
51,34,511128,597835,91268,21205,70561,92671,80014,11505,0mixed_22.jpg,16/06/2023 16:12:10
40,27,374651,104145,27034,5509,20206,39311,45381,13967,0mixed_23.jpg,16/06/2023 16:12:11
40,11,116523,87612,5563,8184,12873,49394,23970,5690,0mixed_23.jpg,16/06/2023 16:12:12
67,21,32169,8685,3204,5286,7829,29353,31794,5886,0mixed_23.jpg,16/06/2023 16:12:13
93,14,1830,8877,752,3406,13606,33455,21924,14468,0mixed_23.jpg,16/06/2023 16:12:14
93,3,119906,21592,1163,1101,4996,5679,2712,1469,0mixed_24.jpg,16/06/2023 16:12:15
87,27,53549,12118,15012,5596,2842,7301,4377,1915,0mixed_24.jpg,16/06/2023 16:12:16
83,34,5688,2919,1513,4091,4922,9973,3706,1160,0mixed_24.jpg,16/06/2023 16:12:17
60,29,1360718,321879,16299,8634,17719,57739,17560,23073,0mixed_24.jpg,16/06/2023 16:12:18
78,41,358443,16818,20177,6400,18346,84392,27434,7630,0mixed_24.jpg,16/06/2023 16:12:19
63,35,249312,205971,95650,23670,23037,13776,12315,5546,0mixed_24.jpg,16/06/2023 16:12:20
56,40,84831,45591,26326,23586,7590,37772,22612,33273,0mixed_24.jpg,16/06/2023 16:12:21
56,61,234029,61423,37256,13231,23158,20879,32183,13298,0mixed_24.jpg,16/06/2023 16:12:22
40,69,139475,46334,20493,20874,14418,22098,20670,24834,0mixed_24.jpg,16/06/2023 16:12:23
54,60,371971,65327,13034,8119,15201,27656,32672,6205,0mixed_24.jpg,16/06/2023 16:12:24
61,57,45018,9319,2750,3121,3898,11597,3143,4413,00,18/06/2023 16:14:41
63,61,29704,6790,6874,22684,21878,31964,20160,11642,01,18/06/2023 16:14:42
51,60,1107117,137835,32473,7857,10545,35818,24758,1493,00,18/06/2023 16:14:43
38,51,115617,27194,2628,1056,4207,4096,6064,5527,00,18/06/2023 16:14:44
44,54,3438,2891,1283,17331,12378,42430,19440,2720,01,18/06/2023 16:14:45
43,47,3577,6092,4607,2798,19044,10461,11214,10164,00,18/06/2023 16:14:46
60,38,4310,5738,1791,1250,6205,16264,6980,12148,00,18/06/2023 16:14:47
67,53,4491,9143,12281,2495,12047,9854,6286,5080,01,18/06/2023 16:14:48
57,50,4079,10548,5577,554,5035,10946,5391,3572,00,18/06/2023 16:14:49
56,56,10888,7608,5649,4692,8259,10888,7467,9152,00,18/06/2023 16:14:50
56,64,6904,2559,1535,4660,7002,17390,5064,4281,01,18/06/2023 16:14:51
57,74,5250,1823,11182,10311,7912,12078,7135,6060,00,18/06/2023 16:14:52
63,69,13592,7901,865,4389,7833,13975,3039,2969,00,18/06/2023 16:14:53
61,67,21906,14827,8270,4692,10262,12446,11761,2601,01,18/06/2023 16:14:54
56,64,8537,11037,1974,4147,6225,19028,10224,6636,00,18/06/2023 16:14:55
56,54,8452,22457,13896,5475,5490,18723,8615,3477,00,18/06/2023 16:14:56
53,61,9376,10311,8581,1813,10118,14501,9290,5197,01,18/06/2023 16:14:57
51,66,6160,9632,5613,5926,4137,7554,13225,5890,00,18/06/2023 16:14:58
51,74,9238,3584,3132,4528,8041,13512,5111,3508,00,18/06/2023 16:14:59
50,78,2023,7388,7665,5968,3314,6458,8845,6631,01,18/06/2023 16:15:00
48,78,24876,17615,8088,4018,2832,18536,6954,4958,00,18/06/2023 16:15:01
53,75,32507,11383,5024,6400,5078,13485,12748,8590,00,18/06/2023 16:15:02
43,84,12172,9301,5301,9828,2650,8713,6402,3544,01,18/06/2023 16:15:03
40,66,10304,27499,1219,3781,1110,6004,4530,4188,00,18/06/2023 16:15:04
29,77,31214,13116,12524,3348,2528,5743,5245,1456,00,18/06/2023 16:15:05
27,80,17047,10283,11082,240,3767,8369,7722,1947,01,18/06/2023 16:15:06
21,78,36042,20569,14027,5687,6028,5722,8269,2149,00,18/06/2023 16:15:07
23,90,28725,11005,2792,4049,1993,3616,5389,3674,00,18/06/2023 16:15:08
27,91,27965,8688,5617,9960,1337,8282,10661,3343,01,18/06/2023 16:15:09
24,88,25029,37608,20578,7478,10596,21223,4956,6257,00,18/06/2023 16:15:09
24,74,6838,54717,7381,3205,6831,9218,9773,7456,00,18/06/2023 16:15:11
17,78,20854,25226,14949,9541,4197,3694,3992,3541,01,18/06/2023 16:15:11
11,70,13833,33733,17822,7294,14130,9156,2001,3581,00,18/06/2023 16:15:12
8,70,27340,29624,3024,14337,6630,8720,6964,2335,00,18/06/2023 16:15:14
1,84,25433,29376,8128,15637,9288,2711,3435,2171,00,18/06/2023 16:15:14
1,88,5216,13785,6193,10260,4925,2441,1597,3972,00,18/06/2023 16:15:15
4,77,12405,12144,1073,2268,5081,5061,4465,1531,00,18/06/2023 16:15:16
1,88,5292,14979,19548,15945,7430,5515,6029,3258,01,18/06/2023 16:15:17
13,87,5946,12946,8558,4268,7558,7564,4580,2538,00,18/06/2023 16:15:18
23,81,6728,19551,8242,12102,5699,11902,3583,5108,00,18/06/2023 16:15:19
17,97,19445,24202,2827,27698,2512,8370,4306,756,00,18/06/2023 16:15:20
17,94,13988,23179,21652,8008,4325,4911,6935,1703,01,18/06/2023 16:15:21
17,97,12324,17773,16546,3969,4716,11506,2447,6200,00,18/06/2023 16:15:22
13,91,61217,23397,7991,5764,24005,6322,10170,5301,00,18/06/2023 16:15:23
8,97,4073,13487,11109,25396,3125,3634,7002,3586,01,18/06/2023 16:15:24
23,83,4650,6263,1129,2806,4622,6442,6243,3175,00,18/06/2023 16:15:25
23,83,1919,4442,7260,1200,3787,3519,9258,1930,00,18/06/2023 16:15:26
23,90,9320,17849,7028,5446,2567,4379,7408,1821,01,18/06/2023 16:15:27
35,67,1002,7703,1436,2240,3419,4316,11044,3394,00,18/06/2023 16:15:28
27,80,2119,5679,7871,2156,3304,4463,7653,1073,00,18/06/2023 16:15:29
37,80,7529,6498,11904,5083,1665,17324,27448,3536,01,18/06/2023 16:15:30
35,63,92803,124577,6532,8136,3597,17004,9221,2795,00,18/06/2023 16:15:31
29,77,9542,7751,8970,5988,4861,3945,4764,1305,00,18/06/2023 16:15:32
29,69,7420,16361,6102,3438,3064,8059,7602,3145,01,18/06/2023 16:15:33
24,70,2983,5761,10621,3222,1920,7249,6918,1895,00,18/06/2023 16:15:34
34,91,6268,6768,10193,3993,2956,7335,6111,775,00,18/06/2023 16:15:35
41,77,4119,14423,1842,3393,2168,10110,5940,1273,01,18/06/2023 16:15:36
40,77,5727,13805,4401,3125,3640,6338,9985,2902,00,18/06/2023 16:15:37
43,64,1368,6884,1026,3839,1712,7667,1935,3563,00,18/06/2023 16:15:38
44,48,10847,18623,3244,1729,5179,9927,6600,1478,01,18/06/2023 16:15:39
41,56,88268,24095,9572,12783,7787,15558,11174,10224,01,18/06/2023 16:15:40
41,69,699254,46025,139050,39447,43611,54463,46523,10186,01,18/06/2023 16:15:41
35,63,517554,92502,12655,13577,9588,34398,41832,5284,01,18/06/2023 16:15:42
38,74,12216,28292,21835,2570,4921,32613,12660,13545,01,18/06/2023 16:15:43
40,63,14341,30555,6211,5820,14047,17014,23907,11529,01,18/06/2023 16:15:44
